Respondent	Fit (RLH)	Level 1	Level 2	Level 3	Level 4	Level 5	Level 6	Level 7	Level 8	Level 9	Level 10	Level 11	Level 12	Level 13	Level 14	Level 15	Level 16	Level 17	Level 18	Level 19	Level 20	Level 21	Level 22	Level 23	NONE	0,47088844																								
4070357	0,796978524	5,44025976	1,938237221	-0,894009007	1,214989644	-0,043294533	8,309324375	0,471561297	8,785118242	3,560113306	-3,469604459	-7,200211038	-2,091040073	-0,359367862	0,916645262	-0,258189873	-2,465091166	-0,983438746	-4,174545654	-0,948967096	1,141692425	-4,343280527	-0,879186911	-3,667714587	-0,91820519	0,959167303	5,545861343	2,017596335	-1,251661293	0,051152782	0,394443966	8,533713941	1,095416926	8,942523582	3,842228734	-3,872119866	-4,518184096	-1,076597842	0,693855616	0,870370873	-1,112899707	-1,779422762	-2,755868901	-4,023587259	-3,399675774	-0,709031669	-3,798827376	-1,133570037	-3,275342723	0,719625207
4070363	0,29524543	-0,505162294	2,075880161	-2,298147723	-3,935705323	-5,409712708	-0,511483754	2,019710645	-1,404998563	2,215632783	1,673296151	1,007517305	-1,129703032	0,198997961	0,288009118	0,628669636	0,556525243	0,84571344	-1,563464743	0,890523554	1,249058212	1,273712249	0,820854258	1,014277425	-10,38574145	0,976547881	-0,286718247	1,987843183	-1,430582301	-3,59306958	-4,747803855	-0,639010689	1,952912017	-1,000927848	2,168937095	1,511242214	1,493823318	-1,3944974	0,305268033	1,117264869	1,698813955	0,626126027	1,355532189	-0,851669371	0,816487761	1,16123119	1,672780832	0,203410566	1,013519761	-5,140913719
4070414	0,192344801	1,12974764	1,010169815	0,459236494	-2,742911947	-1,927738985	2,33396585	-3,439202908	1,306377076	0,839882878	-0,871389581	-1,790675478	-0,568092202	1,454570348	1,431139147	-0,218599867	1,400536531	1,126445354	-1,58002937	1,36544219	0,483043686	-0,726365361	-0,117239008	-0,358312302	-6,705672572	0,896789065	1,52791517	1,517500251	0,722195332	-2,324460151	-1,989314515	2,535614796	-2,284310387	1,804710879	1,027205143	-1,113315096	-0,183991903	0,092492474	2,017038721	1,324753991	0,1207471	1,681908685	0,928094744	-1,405084643	-0,358727034	-0,62510605	-0,808681714	-0,50739173	-0,569193249	-3,130600812
4070448	0,614029108	1,55703942	1,271737921	-3,250345531	7,044245994	2,925943652	7,363574064	-0,31363683	5,16613276	-0,710027042	-3,866923155	-3,766752899	-1,042619002	-0,543023097	-0,509937168	0,095841332	-1,386790395	0,505464535	-4,20985082	-0,877434556	-0,291580223	-2,685937932	-0,264822509	-2,21029852	-1,685696426	0,970920253	1,517268372	1,482431929	-3,603148599	7,490889971	3,363954317	7,690629539	0,643748938	5,305209592	-0,03909626	-3,427820664	-3,086541203	-1,241763489	-0,498807631	-0,999952052	-1,097749965	-0,486381816	-0,085636545	-3,663578214	-2,960163831	-0,426110024	-1,861850333	-1,592747346	-1,517327383	-0,9054573
4070493	0,281977489	-0,542096037	-1,117852107	-2,816442489	0,492268244	0,156233779	0,526914568	2,591862893	-2,421134295	-2,758855296	0,455457811	0,104298161	-0,338143802	-1,067972053	0,234181612	-1,344417593	2,189835145	3,010568856	-1,506427282	0,118282854	0,225305778	0,914338083	1,917124412	0,976668759	-8,322344867	0,956189665	-0,120225858	-0,637235785	-2,642695838	0,751637424	0,403422632	0,618491955	2,859341427	-2,191160763	-2,41109637	0,360205392	0,688062231	-1,310012663	-1,433569817	0,137292105	-1,218263201	2,552071648	3,874409323	-0,818402951	-0,084153159	0,997790741	0,257652651	1,15756751	1,555757715	-3,34688635
4070536	0,659826465	0,616296748	0,231206505	1,714359568	5,208161016	6,678458257	2,222602696	-4,039483313	-2,091373701	-5,639913098	-2,117036514	-1,893934226	0,620796448	-1,542284958	-0,150408975	-1,998867018	1,327524978	2,654381001	-1,760740957	1,10395567	-0,984570729	0,086676875	0,986136335	-1,231942607	-4,016378579	0,920474192	0,532529631	0,940595685	1,742744559	5,493707152	6,876429513	2,330689888	-3,364311573	-1,675993459	-5,119100681	-1,247287327	0,084751661	-1,101650868	-1,164684519	-0,2572548	-4,66073601	1,602727024	2,737849513	-0,354951952	0,334372866	-0,174526118	-0,081337181	-1,588559641	-1,116178133	-0,769825228
4070541	0,300399487	-2,7972572	1,44071191	-4,661438481	2,800305879	0,683755296	0,116668772	3,27906417	0,8670629	-3,123646857	-0,728941367	1,28298736	-0,820981301	-0,833718568	-0,535412487	-0,171678499	0,759274579	2,219741665	-3,113894338	-2,45136E-05	-0,103358825	1,939829176	0,319388565	1,181562164	-7,930977959	0,944807356	-2,226397011	1,741230519	-3,460861475	3,179822293	1,417956443	0,345001237	3,707838641	1,240988456	-2,824778023	-0,98646642	0,022677519	-1,821167636	-1,427405355	-0,320933281	-0,806081013	0,829044902	2,643978586	-1,536089784	0,185165802	0,160163546	2,401242262	-0,190427297	1,135621361	-3,410124273
4070572	0,230899171	0,267076575	1,673807244	-1,722360366	-1,110077949	0,27945862	1,674145409	-2,724098374	0,802702513	-1,9679049	-1,440650471	0,384104038	-0,139537556	0,27269311	0,625190324	0,653684808	2,480003804	2,333369949	-2,687087038	0,331383619	0,005563685	0,311096991	-0,359594523	0,05703049	-8,443554721	0,90936188	0,941103261	1,956630331	-1,268833313	-1,048892318	0,688811654	2,004546146	-2,143218267	1,278385521	-1,559709608	-1,184873501	1,12132373	-0,194129375	0,57222279	0,974147281	-0,635882104	2,498743789	2,179892244	-1,337791941	-0,90924608	-0,08358043	0,029961613	-0,928192011	-0,075072834	-2,876346577
4070647	0,672426516	-0,868137161	-0,064698703	-2,566710044	1,042683121	5,667824082	1,658489446	-2,199176232	2,518662225	-2,43195917	-2,019484169	-1,480373978	-0,331048308	0,146441585	0,083537845	-0,291236391	2,588728451	2,149583564	-2,185367728	-0,371319384	0,55782429	-0,281004253	-0,341752901	-0,981506188	-4,201987313	0,904291566	-0,158425716	0,851392191	-2,430103345	1,706791407	6,154183788	1,895535829	-0,918940766	3,191282863	-2,142781865	-1,78530237	0,046596439	-1,443190139	0,233721179	-0,131204627	-2,517980543	3,210137784	1,986768081	-1,338742402	-1,844510608	0,287855091	-0,964114004	-1,767351487	-1,398902694	-0,722714086
4070673	0,420007905	5,272020042	2,265487169	-1,118880959	-1,468615199	-3,124136067	5,496509797	-0,406019691	4,165563676	6,814235496	-1,382746421	-4,555334729	-1,870597697	0,778418943	0,553984524	1,227034626	-1,904841618	-1,687125093	-3,481905905	-0,739440313	1,525435572	-2,439329159	-0,709384339	-3,210332654	-5,418608497	0,957024617	5,207673125	2,561580697	-0,333797534	-1,903037131	-2,17989775	5,506208661	0,617837216	4,06427444	6,683676758	-2,003589552	-2,667135633	-1,176549449	1,332396803	0,986376706	0,982524472	-1,196597822	-1,198631936	-3,133406364	-2,202562932	-0,906237087	-2,672445968	-1,323747538	-2,46028347	-2,584628709
4070677	0,744729388	8,870997012	1,483157839	3,448782743	-1,044949009	-1,12247784	5,982082554	-2,993972035	0,877909683	3,215977134	-1,342002517	-6,371422595	-0,950635914	0,00297813	1,446915664	-0,921477815	-1,835140869	-1,129801595	-2,360737852	0,275267796	0,307947028	-2,127662549	-0,295519701	-3,416215291	-4,494395818	0,944770346	8,716323653	2,322960569	3,59939806	-2,599152462	-1,521940617	5,98545857	-1,671057216	0,855923697	3,403704035	-1,828421896	-2,742868546	-0,672243833	0,738524516	1,953925783	-1,811846944	-1,455720766	-1,599265361	-2,003275253	-0,758416563	-0,946540556	-2,437913363	-1,123538092	-3,418198782	-0,985818633
4070695	0,331248198	1,002413281	-1,653452078	-2,229220672	1,637904892	0,383187978	-0,873791963	-3,926398583	-4,581011645	-3,40120111	0,665677639	3,489673496	1,128356827	-0,060474218	0,026308564	0,850172383	1,596912181	2,518063056	-0,43269954	0,451164483	-0,333233142	3,422495081	-0,155223332	0,474376421	-8,722582802	0,950607258	1,161660038	-1,418622306	-1,531882867	2,128286474	0,64328418	-0,614190429	-4,316024429	-3,768494371	-2,712100065	1,014931342	3,535450656	0,88870117	0,40965623	0,358205329	-0,297308965	1,981682091	3,482824319	0,323700446	0,017068677	0,90864635	2,313895632	-1,272069786	0,595251709	-3,832551424
4070697	0,654084943	7,157151766	6,323759038	1,559340318	-0,032150821	0,081080106	5,361139003	-1,032985775	0,890302379	1,00114698	-1,664796994	-6,421470901	-0,461049731	-0,87365153	-0,744361441	-1,149955463	-0,780119119	0,745118753	-3,571163829	0,005694156	-0,756448055	-2,57529852	-0,524772345	-2,536507977	-9,310899861	0,956369324	7,631473092	6,820969774	2,467805938	-0,381893898	0,93034612	5,855422307	0,365203182	1,872167153	1,03616129	-2,980855433	-4,197250182	-0,955238665	-0,785578082	0,423257448	-2,162255972	-0,687659348	0,297302918	-3,204740499	-1,353764586	-1,62509443	-3,200582192	-1,436986041	-2,774109375	-1,95410052
4070829	0,39640987	3,486199932	-0,434447354	4,497069036	-4,650292183	-5,787567169	0,502489097	1,954480683	-1,5711128	2,049124777	0,642897985	-2,185073624	-0,495640903	-0,627741068	2,640716912	-2,485925513	-0,918510528	0,142902292	-0,728388299	1,253019883	1,851661696	0,274505723	0,973100078	-0,383468651	-6,952261417	0,948993875	3,76320752	0,564297999	4,655234878	-5,947607123	-5,065252666	0,42434434	2,116818885	-1,506388594	2,318319405	0,584112495	0,16712611	-0,923842804	-0,442153384	2,77168323	-2,068624009	-0,346150713	-0,284909034	-0,136857828	1,453698976	0,283431843	-0,207741764	0,830986628	-0,66824456	-2,33548983
4070839	0,695277428	6,246575278	1,119525824	3,459422199	-0,859287916	-1,689087263	7,496751283	-2,92814658	1,553318645	3,282161879	-1,609218733	-6,179422677	-0,959025312	-0,48756532	1,595663071	-0,923854837	-1,976340111	-0,860787097	-1,746351034	0,389029714	0,307186642	-2,653398151	0,311697299	-2,888846804	-3,297563554	0,927130568	5,8793175	1,186889699	3,460120896	-2,254878514	-2,077765634	7,245919727	-2,130206611	1,295128669	3,042947714	-1,748023838	-1,921801874	-0,127141448	0,781301389	1,82795097	-1,552236227	-1,587297524	-1,419766816	-1,98227795	-0,677338451	-1,057180216	-2,395529671	-0,632567693	-2,304228911	-0,851335185
4070842	0,773001249	3,947618436	2,079387018	-0,883383371	3,669844781	8,369332279	6,449528467	-3,050303511	1,081119069	-1,749621574	-3,03250841	-5,360710467	-0,648338641	-0,391419995	-0,86130111	-0,784439483	0,378257616	1,501834776	-2,92102119	-0,935323314	-0,993372062	-2,162631313	-0,59591112	-3,106636883	-3,862715761	0,937772098	4,415466072	2,838020901	-0,396694855	4,27256049	8,534065936	6,934399628	-1,457077653	1,997735486	-1,968883392	-3,567150608	-3,115459051	-1,61724239	-0,489600974	-0,518717152	-4,110697614	0,925622989	1,455889202	-2,399645961	-2,844369395	-0,401471908	-3,320338079	-2,395948916	-3,087029083	0,316566326
4070850	0,581444482	0,382753609	0,619042677	-3,742835408	6,753161501	3,599172526	6,137787984	2,299048982	1,256866411	-2,792261625	-2,302574659	-2,620970063	-0,49818957	-2,177985835	-1,061690542	-0,831623939	-0,057890406	1,764943797	-2,964878954	-1,459017045	-0,489160722	-1,424031113	0,164101355	-0,553768963	-4,307446409	0,96614353	1,041744072	0,945654351	-3,355212982	7,431911368	4,283867965	6,678796255	2,895357202	1,789377503	-1,752861663	-2,606994139	-2,535496161	-1,752201041	-1,737522393	-1,680166215	-2,520401024	0,294749674	1,179754412	-2,437046072	-2,283598457	0,598268201	-1,316013263	-1,20508928	-0,650743548	-1,306134766
4070869	0,564428661	-3,08718136	-3,674817786	-3,406612022	-2,652914743	-5,035778037	0,715378678	-2,342736643	-0,909125172	-1,309929094	2,550942685	4,949662665	-0,624703749	0,162189641	2,842711779	1,748413641	0,42426037	1,347281587	-1,200552143	1,68107631	1,237134657	3,266437532	0,853938428	2,464922778	-5,272470534	0,976882441	-3,029924204	-3,234133191	-3,262895205	-3,308461508	-5,68854993	0,963841397	-2,766383808	-0,388965356	-1,494519925	2,87206483	4,134347643	0,195869652	1,274695486	3,358346642	1,928474326	0,14767664	1,12617916	-0,72301415	0,856560351	1,328556903	4,161119953	1,836434535	3,36888912	-3,656209361
4070913	0,577299958	-3,216836028	-4,22766353	-4,047920658	-0,213451247	-5,218002055	-2,984347822	-4,576060223	-4,155752454	-0,068537773	3,057877414	7,140558133	-0,882383494	1,899116241	1,777773985	3,237928762	-0,21547282	1,77306259	-0,01956789	2,890188334	0,016796271	4,737040144	0,709198957	2,586455162	-7,126102917	0,987042295	-3,076038753	-3,973328537	-3,410510814	0,057504769	-5,027852842	-2,724429809	-4,149033849	-4,075073343	0,34964623	3,643160932	5,499906087	-0,140309546	2,653946349	1,849091046	3,808258839	-0,158882998	2,731928475	0,558096339	2,704487495	0,072122242	5,269311777	0,331251156	3,376208871	-6,169460114
4070938	0,688241129	5,028900445	-0,178636201	0,192754502	0,489942074	-1,103566775	7,337284979	-1,604781642	2,824973711	1,900132861	-1,799427231	-5,03121057	-0,990165443	-0,278152455	2,608845819	-0,219860426	-1,305307203	-0,196158183	-2,584508747	-0,285734608	0,562841673	-2,111466956	-0,743972471	-2,512727153	-3,288496696	0,922635373	4,962376803	0,274792374	-0,556627591	-1,120465072	-1,321746695	7,305839678	-1,189433727	2,877886201	1,943334697	-2,089922506	-1,741222576	-0,190703773	0,79289872	2,763138459	-0,847351204	-1,085458294	-1,259071122	-2,294598388	-1,823574332	-0,509609091	-1,84698096	-0,760333202	-1,51302573	-0,770142669
4071123	0,468920426	0,817332402	-2,382764617	-1,821315451	-3,985493892	-5,080212496	-2,515078379	1,053110932	-5,236969209	-1,614596478	4,290807708	3,565581786	-0,304264459	-0,628496627	1,096234435	-1,180696947	0,674764225	1,756806922	1,600093863	1,472490738	0,564414427	3,404128701	1,194957112	3,259165304	-10,15980629	0,974744004	1,139677393	-2,204768557	-1,263916939	-4,366316272	-5,114623868	-1,98643762	1,124120977	-4,184855575	-1,113096429	3,516414255	3,857421532	-1,120455382	-0,43366213	2,201487841	-1,150241129	0,591254405	1,325345252	1,984656889	2,780014459	1,14306486	2,43630079	1,191489945	2,953836966	-3,306711664
4071195	0,398196829	-0,749557954	-2,923508869	-1,668587957	-3,285825412	-1,507814415	-2,547272116	-4,996485006	-4,984996581	-0,503180958	2,495326134	4,106765152	-0,559709665	1,861348051	1,085928796	1,034365505	2,145129363	2,556314678	0,910095158	2,929547877	0,701249169	1,696159052	1,179336827	1,025373172	-7,541443509	0,95803925	-0,177360793	-2,79866488	-1,344749901	-2,65481497	-1,400694818	-2,595176083	-3,53430691	-4,467639281	0,055749043	3,319332581	4,784380687	-1,127711365	1,626839395	1,180871382	0,316498762	2,713784719	3,314446461	1,890510195	2,367657535	1,41459375	1,289104022	-0,702114235	0,79055258	-4,261087877
4071200	0,602430369	4,954007053	2,339682985	-0,574167013	0,533037134	-0,183581632	6,601678305	-2,023192776	1,339146234	0,877705962	-1,797248685	-4,170971625	-1,23850118	1,78251722	0,608485006	0,807213369	-0,872189834	-0,133808494	-2,988858689	-0,715708544	-0,087281677	-1,736055806	-1,07933513	-2,242572184	-6,526154958	0,960931013	5,158867409	2,545828945	0,123914343	-0,076995053	-0,37309384	7,078116915	-1,825225596	1,585975979	0,903318911	-2,164637984	-2,212335487	-0,412869174	2,20291251	0,901750939	-0,378697599	-0,617410198	0,124761065	-2,721639063	-1,892168193	-0,894238009	-1,875570655	-1,270087824	-1,870283028	-2,040195311
4071227	0,302604895	2,916726921	2,65120002	2,173464518	0,844194489	2,032333797	5,295434249	-1,554581542	4,817973292	-0,537958227	-3,257812672	-5,361728037	-0,315881794	-1,020609099	0,849690492	-1,587277237	-0,541935762	0,416229122	-3,080865555	0,577297019	0,07760416	-2,636724355	-0,409584812	-2,347188989	-3,383833444	0,938185029	3,119861297	2,982414612	1,934250843	0,330127978	2,203563846	5,618666917	-1,024284064	5,128817853	0,10305304	-3,055392789	-2,74550956	-0,589028041	-0,070474937	0,676992244	-2,779444909	-0,291061342	-0,607834464	-2,580054105	-1,180628973	-1,340600356	-2,430711415	-0,972691575	-2,369915759	-0,060116341
4071229	0,704824457	-2,725348463	-5,326268746	-0,449383912	-6,187424079	-7,70042632	-5,370722107	-5,647106091	-6,823378678	0,419617592	4,429358	7,581836995	-0,0928331	2,321586743	3,607912244	1,013995522	1,789049154	1,127608684	3,17914805	4,417513296	0,575938785	5,634563864	1,186463356	3,038299212	-8,351722279	0,993316101	-2,582403068	-4,266826332	0,025213302	-6,049566597	-7,775447495	-4,954580104	-4,323159383	-5,413582483	0,589393239	4,201684459	6,741375501	0,346725458	2,37885086	3,762412084	1,112935938	1,201693224	1,153636904	3,344668815	5,385218305	0,225473107	5,395054181	1,032513574	3,383940456	-4,915223945
4071267	0,85726742	2,147835579	1,690194961	-2,218696946	1,488833755	-0,64417204	7,122475455	1,45177376	8,558831773	2,493259593	-3,422690207	-5,15297825	-1,641403447	-1,091414449	1,183958362	-0,267078039	-1,934382852	-0,041559791	-4,200847145	-0,504047657	1,190334397	-3,74101285	-0,534280558	-1,932933404	-1,488932923	0,953041458	2,375277898	2,06249168	-2,320264592	0,757094062	0,613206225	7,418963762	1,551768314	8,780594535	2,375438342	-3,538535223	-3,621466541	-0,76894032	0,401514274	0,468946055	-0,997035419	-1,208684109	-1,725771191	-3,890938204	-2,67848728	-0,788452946	-3,050028512	-0,584638866	-1,753376263	0,121324319
4071425	0,315050852	0,227519716	-1,329776862	-0,381331563	1,350151425	3,509840865	2,880080819	-6,300105462	-0,109502235	-2,287567573	-1,018137075	-0,555590226	-0,584612677	0,352923706	2,237569813	0,202264472	-0,015376089	1,44484407	-2,112626789	3,09884404	-0,195960353	-0,560222001	1,55013814	-1,403368163	3,143599055	0,594037687	0,357691543	-0,386054472	-0,152495349	0,761729945	3,561639987	2,937049728	-2,013241329	0,232759488	-3,922667316	-0,611321871	0,216088329	-0,847744439	-1,321615745	1,420549388	-6,20113946	0,60714247	-0,511051857	-0,287194829	2,735631595	0,030517996	0,154216059	0,62827242	-0,452761351	3,063999068
4071607	0,83742833	-0,226043516	6,718206149	-0,147229538	-0,946324449	-2,500354044	2,174598272	5,573425761	0,309203222	-2,28011706	-0,640936937	-2,792962094	-0,076026462	-2,55988971	-1,137893566	-2,156807174	0,873422142	3,03363167	-3,416856045	-0,236806453	-0,633550624	-1,00317921	0,687739183	1,384750484	-12,85264368	0,964054313	0,889010542	6,566347465	0,410326532	-1,22409597	-1,258069745	1,874602822	5,535814689	0,645563453	-1,454777181	-1,388540538	-2,097575322	-1,41380526	-2,359554747	-0,044570083	-1,328908142	0,599078565	2,569603981	-2,437657658	0,261388951	-0,492901585	-0,647112385	0,308676528	0,629493955	-4,142338868
4071632	0,567465862	8,131605811	0,33938718	0,446138174	-1,108586534	-2,158034449	5,793016436	-1,384259514	3,55636868	6,376776849	-1,31038437	-5,965250198	-2,002976696	1,292586204	1,011608163	0,358183331	-2,270903354	-2,229271821	-2,964867867	0,02673397	1,444321491	-2,675640366	-0,965736844	-3,740814276	-3,280684463	0,953839248	8,182695058	0,886544714	0,370017683	-1,885493615	-1,539740966	6,047374766	-0,013604645	3,736991291	6,542178904	-2,05297772	-3,293866361	-1,390388767	1,900105144	1,373620013	-0,336757798	-1,520849743	-2,718696434	-2,648803228	-1,924007821	-0,614445512	-2,687272764	-2,019105594	-3,421072928	-0,972443676
4071711	0,512219145	3,005712819	-1,338934222	-1,764514955	-2,170152393	-3,449425492	1,225230207	4,563002354	1,893482952	0,514962336	0,266220404	-1,49605429	-1,09684569	-0,829627583	1,296737315	-0,795513949	-0,632255769	0,108389659	-2,090838989	-0,270505698	3,520945781	0,467109619	-0,385579198	-0,541545218	-5,975203628	0,951066112	3,290814181	-0,711094056	-1,957105432	-2,553836761	-2,30219986	1,295895484	4,715973999	1,401994803	0,702146747	-0,219477374	-0,421824603	-1,977460088	-1,189719964	1,138667555	-1,746743154	0,024298501	-0,558344708	-1,174542514	-0,288486997	3,3959815	0,661595414	0,351543027	-0,752033207	-1,126042492
4071823	0,505939309	0,797751049	1,285921388	0,93445001	0,446386671	-0,038546197	2,403866144	-3,774143904	1,994988943	-0,459310064	-1,392859032	-1,981666869	-0,924325387	-0,909781245	2,339225064	-1,381852503	-1,152015075	1,145614589	-2,634560419	2,357283887	0,992795567	-1,320694627	2,239083142	-0,96761113	5,827104023	0,483968099	1,092651823	1,437980505	1,023507234	-1,424744112	0,310697318	2,282012423	-0,979396602	1,059785292	-3,156506326	-0,610497749	0,315988641	-0,880948775	-1,91298891	1,795999933	-6,79456334	0,393563324	-2,087648181	-0,127518965	1,472050466	0,362214047	0,756349685	1,622614263	-0,834677376	4,884075383
4072178	0,409216394	3,380726892	1,765630503	-1,440604299	-0,666606249	-2,389970103	3,035438504	-2,415237249	-1,923125506	-0,451588617	0,433342163	1,46119574	-0,325176132	-0,146416771	-0,384948162	0,847541933	0,004810943	0,565179718	-2,038701048	0,628067427	-0,220012602	0,857418114	0,116549475	-0,693514673	-8,651445473	0,893227006	3,924724148	1,903574462	-0,052678025	-1,626256292	-1,912805551	3,54282235	-2,306193291	-1,28175322	-0,464187504	-0,189839143	2,044574475	-0,48172429	0,098144703	0,803377776	-0,544889377	-0,044425623	0,990209354	-1,113594039	-0,52582294	0,203294941	0,231358539	-0,184528881	-0,269979909	-2,743402665
4072183	0,762971231	6,329725652	2,286664565	-0,877431918	1,194467649	0,277637087	7,757588162	0,807761674	9,511808245	4,192936387	-3,431947385	-7,842023642	-2,178625909	-0,372406765	1,223446457	-0,762219888	-2,427384366	-1,696863188	-4,806677955	-1,037743396	1,425956098	-4,492278252	-1,359177003	-3,723212311	-0,376549285	0,951572329	5,572981754	1,60698615	-1,185330359	-0,510221519	0,032704867	6,997273035	0,558105127	8,765863318	3,759918234	-3,47812173	-3,764988626	-0,857636057	0,957056406	1,166298501	-1,172389037	-1,558432615	-2,93668393	-3,876256728	-2,711460335	-0,845118344	-3,177777034	-1,122849573	-3,06858741	0,848665905
4072195	0,561088252	7,460924896	4,053616132	3,745333712	-2,810012905	-2,008582689	1,978476446	-3,288242455	-0,449193995	3,009670237	-0,314463884	-5,300160305	-0,66772424	0,525902964	0,956206711	-0,990103057	-0,465974569	0,029729493	-2,17533145	0,969310302	-0,057928811	-1,028777008	-0,369605096	-2,803070429	-8,17436694	0,936519227	7,480604384	4,263729413	4,112625513	-3,485411987	-2,292730906	2,292363704	-1,491165063	-0,260722631	3,044316262	-1,277585804	-1,837900236	-0,653229455	0,789603585	1,412322218	-1,090304516	-0,518158775	-0,172174711	-1,343134045	0,265845384	-1,251476752	-1,452606325	-1,229581807	-2,45232928	-2,852898171
4072197	0,534554625	-2,955732963	-5,790297181	-3,739894658	3,453975293	-1,349104237	-1,526508488	-4,007215208	-1,924765056	-2,64452005	0,97481455	6,004254753	-1,239767548	0,556207294	2,078015494	1,551327495	0,226024746	1,509780871	-0,793087626	1,580673904	2,961066425	3,804229072	0,653447332	0,617075788	2,260824523	0,847211931	-2,43110911	-4,879816581	-3,12604659	3,275727716	-0,17314254	-1,471393277	-2,787026936	-3,178769559	-4,210437602	2,295960208	5,385452405	-1,529991592	-0,875704662	1,029422235	-3,774326182	1,097216365	-0,061030523	1,972918104	2,278544738	3,843490385	5,129375763	-0,020558338	0,601050562	1,610195008
4072216	0,544436747	-2,939535074	2,466100682	1,362678402	-3,109226092	-3,761841558	-2,471990603	-4,260332017	-5,328125217	-4,40799256	1,508059287	5,143540063	0,954301302	-0,683711696	0,617450072	0,298903052	2,309873953	3,601155443	-1,219420094	3,179992385	-1,033551654	2,941202264	2,743353789	2,08911587	-11,06197261	0,980154317	-2,402055067	2,681499497	2,047998783	-3,921928029	-4,58254706	-2,344323269	-3,44323972	-4,286197056	-4,005906499	2,019051305	5,000580278	0,607902841	-0,550330731	1,196928744	1,183282207	1,901514702	4,40834396	-0,203984725	2,575562919	0,059008675	3,114711288	2,5226725	2,236476042	-5,815021587
4072827	0,354260639	-1,754604433	0,975502035	-2,330423919	3,638131146	-1,745348162	0,833197023	0,457792419	-1,917656643	-3,394944204	1,105574564	0,720928534	-0,315049465	-1,134925358	0,262392464	-0,729304888	-0,115197881	2,355207591	-2,314617957	2,436372453	-0,485907493	0,948222003	1,210712877	1,293947294	-6,605958986	0,945931739	-1,81515735	1,038948403	-1,606230653	3,94771876	-0,931971452	0,750984998	0,4057133	-2,163001153	-3,758675746	1,301654855	0,638188924	-0,981378666	-1,175929065	0,320792269	-1,440728292	0,712594786	2,229290919	-1,100795606	3,016744276	0,328920817	2,071279144	0,162384182	1,647119161	-3,598466811
4072832	0,584638929	4,56427535	-0,573712771	1,44915528	-3,917109151	-5,302232517	3,22352452	-1,906150575	5,116858108	7,641525629	-0,459997968	-3,472430814	-2,183517904	1,952956525	2,34557926	0,887621072	-2,142592727	-2,713881444	-2,092058639	0,413098428	2,085875234	-1,586770296	-0,578518381	-2,751496218	-3,069215313	0,944010095	4,136107657	-0,433113998	1,323895703	-5,09180559	-4,867466303	2,752152942	-0,903012031	4,587326221	7,561435374	-0,979349088	-0,823903496	-0,476508659	2,693435678	2,424378211	1,274822353	-1,21512246	-2,469150036	-1,952169916	-0,704712976	-0,670748933	-1,586185866	-0,493489529	-1,944906077	-2,141909182
4072833	0,819187569	7,460977465	1,70253197	-0,24189419	0,62574901	-0,255025116	8,495084425	-0,576756103	3,611549535	4,204198997	-2,300973463	-6,756473576	-1,409494397	-0,278693341	0,461862701	-0,29106851	-2,130409807	-1,030429033	-3,02156516	-1,163068972	0,857770787	-3,34259058	-1,036635992	-3,584646649	-4,08450913	0,960153401	7,193616163	1,61227488	-0,014827081	-0,371140912	-0,31213927	8,359208465	-0,29476612	3,490021662	3,930413264	-2,751007544	-3,467934815	-0,668043515	0,714045614	0,877237725	-1,07196003	-1,486279349	-1,655383291	-2,894733502	-2,596556621	-0,619049492	-3,269370771	-1,413184231	-2,670504952	-0,619936276
4072834	0,631731023	5,871501613	1,964301404	0,050186059	2,820672606	6,541699264	7,497562807	-2,471736354	2,155529857	0,133074114	-3,308196049	-7,024624093	-0,978525201	-0,222387699	-0,421343754	-1,077230709	-0,084787102	0,263449605	-2,511411889	-1,253573472	-0,545008051	-3,022061335	-0,47841624	-3,898675383	-2,947724169	0,937634166	6,138564792	2,576654012	-0,105307739	2,758195124	6,617659693	7,677358292	-0,634774431	2,947302645	0,225579494	-3,532218438	-3,625235758	-1,360719573	-0,468313835	-0,0290101	-3,686526816	0,071383145	0,018046834	-2,527523612	-2,954835989	-0,630354921	-3,767848609	-2,624124576	-3,552824475	0,468874842
4072838	0,796198517	4,589065045	8,122719683	0,960708778	0,947477195	0,469558082	6,303725458	0,520873329	1,605038676	-0,766302619	-2,68097143	-6,54488076	-0,019172045	-2,149121442	-0,963821477	-1,599494759	-0,34698483	2,040948831	-4,14070484	-0,567326083	-1,435083498	-3,207849418	0,313900241	-1,452302117	-9,977423981	0,96861183	4,319446653	7,843284293	1,903795286	0,260306184	0,862058475	6,250547588	0,302692847	2,09523789	-0,972956677	-3,000610789	-3,706382126	-0,379616442	-1,333460777	0,191872183	-1,769831965	-0,209892837	1,741962439	-3,297635386	-1,19485404	-1,953044241	-2,94019214	-0,824414881	-1,387877915	-2,800433623
