"","resp.id","rating","speed","height","const","theme"
"1865",117,5,"50","200","Wood","Eagle"
"1866",117,1,"60","200","Wood","Eagle"
"1867",117,10,"70","300","Wood","Eagle"
"1868",117,5,"50","300","Steel","Dragon"
"1869",117,6,"60","300","Steel","Dragon"
"1870",117,6,"40","200","Steel","Dragon"
"1871",117,1,"40","200","Wood","Eagle"
"1872",117,10,"70","200","Wood","Eagle"
"1873",118,10,"40","300","Steel","Dragon"
"1874",118,3,"50","200","Wood","Dragon"
"1875",118,5,"50","300","Wood","Dragon"
"1876",118,6,"60","300","Wood","Eagle"
"1877",118,7,"60","400","Wood","Eagle"
"1878",118,6,"50","400","Steel","Eagle"
"1879",118,3,"50","400","Steel","Dragon"
"1880",118,5,"40","200","Steel","Dragon"
"1881",118,5,"50","200","Wood","Eagle"
"1882",118,5,"60","200","Wood","Eagle"
"1883",118,9,"70","300","Wood","Eagle"
"1884",118,10,"50","300","Steel","Dragon"
"1885",118,9,"60","300","Steel","Dragon"
"1886",118,6,"40","200","Steel","Dragon"
"1887",118,1,"40","200","Wood","Eagle"
"1888",118,10,"70","200","Wood","Eagle"
"1889",119,7,"40","300","Steel","Dragon"
"1890",119,2,"50","200","Wood","Dragon"
"1891",119,8,"50","300","Wood","Dragon"
"1892",119,7,"60","300","Wood","Eagle"
"1893",119,4,"60","400","Wood","Eagle"
"1894",119,8,"50","400","Steel","Eagle"
"1895",119,6,"50","400","Steel","Dragon"
"1896",119,3,"40","200","Steel","Dragon"
"1897",119,1,"50","200","Wood","Eagle"
"1898",119,4,"60","200","Wood","Eagle"
"1899",119,8,"70","300","Wood","Eagle"
"1900",119,10,"50","300","Steel","Dragon"
"1901",119,8,"60","300","Steel","Dragon"
"1902",119,4,"40","200","Steel","Dragon"
"1903",119,3,"40","200","Wood","Eagle"
"1904",119,3,"70","200","Wood","Eagle"
"1905",120,6,"40","300","Steel","Dragon"
"1906",120,3,"50","200","Wood","Dragon"
"1907",120,7,"50","300","Wood","Dragon"
"1908",120,5,"60","300","Wood","Eagle"
"1909",120,5,"60","400","Wood","Eagle"
"1910",120,4,"50","400","Steel","Eagle"
"1911",120,5,"50","400","Steel","Dragon"
"1912",120,1,"40","200","Steel","Dragon"
"1913",120,5,"50","200","Wood","Eagle"
"1914",120,4,"60","200","Wood","Eagle"
"1915",120,9,"70","300","Wood","Eagle"
"1916",120,10,"50","300","Steel","Dragon"
"1917",120,9,"60","300","Steel","Dragon"
"1918",120,3,"40","200","Steel","Dragon"
"1919",120,1,"40","200","Wood","Eagle"
"1920",120,7,"70","200","Wood","Eagle"
"1921",121,5,"40","300","Steel","Dragon"
"1922",121,4,"50","200","Wood","Dragon"
"1923",121,7,"50","300","Wood","Dragon"
"1924",121,5,"60","300","Wood","Eagle"
"1925",121,4,"60","400","Wood","Eagle"
"1926",121,4,"50","400","Steel","Eagle"
"1927",121,5,"50","400","Steel","Dragon"
"1928",121,5,"40","200","Steel","Dragon"
"1929",121,2,"50","200","Wood","Eagle"
"1930",121,2,"60","200","Wood","Eagle"
"1931",121,9,"70","300","Wood","Eagle"
"1932",121,7,"50","300","Steel","Dragon"
"1933",121,10,"60","300","Steel","Dragon"
"1934",121,4,"40","200","Steel","Dragon"
"1935",121,1,"40","200","Wood","Eagle"
"1936",121,8,"70","200","Wood","Eagle"
"1937",122,7,"40","300","Steel","Dragon"
"1938",122,6,"50","200","Wood","Dragon"
"1939",122,9,"50","300","Wood","Dragon"
"1940",122,6,"60","300","Wood","Eagle"
"1941",122,7,"60","400","Wood","Eagle"
"1942",122,6,"50","400","Steel","Eagle"
"1943",122,6,"50","400","Steel","Dragon"
"1944",122,1,"40","200","Steel","Dragon"
"1945",122,3,"50","200","Wood","Eagle"
"1946",122,3,"60","200","Wood","Eagle"
"1947",122,10,"70","300","Wood","Eagle"
"1948",122,6,"50","300","Steel","Dragon"
"1949",122,8,"60","300","Steel","Dragon"
"1950",122,4,"40","200","Steel","Dragon"
"1951",122,1,"40","200","Wood","Eagle"
"1952",122,10,"70","200","Wood","Eagle"
"1953",123,5,"40","300","Steel","Dragon"
"1954",123,3,"50","200","Wood","Dragon"
"1955",123,6,"50","300","Wood","Dragon"
"1956",123,8,"60","300","Wood","Eagle"
"1957",123,1,"60","400","Wood","Eagle"
"1958",123,4,"50","400","Steel","Eagle"
"1959",123,6,"50","400","Steel","Dragon"
"1960",123,4,"40","200","Steel","Dragon"
"1961",123,6,"50","200","Wood","Eagle"
"1962",123,4,"60","200","Wood","Eagle"
"1963",123,10,"70","300","Wood","Eagle"
"1964",123,1,"50","300","Steel","Dragon"
"1965",123,5,"60","300","Steel","Dragon"
"1966",123,2,"40","200","Steel","Dragon"
"1967",123,3,"40","200","Wood","Eagle"
"1968",123,7,"70","200","Wood","Eagle"
"1969",124,6,"40","300","Steel","Dragon"
"1970",124,4,"50","200","Wood","Dragon"
"1971",124,5,"50","300","Wood","Dragon"
"1972",124,4,"60","300","Wood","Eagle"
"1973",124,6,"60","400","Wood","Eagle"
"1974",124,5,"50","400","Steel","Eagle"
"1975",124,9,"50","400","Steel","Dragon"
"1976",124,3,"40","200","Steel","Dragon"
"1977",124,6,"50","200","Wood","Eagle"
"1978",124,2,"60","200","Wood","Eagle"
"1979",124,10,"70","300","Wood","Eagle"
"1980",124,5,"50","300","Steel","Dragon"
"1981",124,8,"60","300","Steel","Dragon"
"1982",124,3,"40","200","Steel","Dragon"
"1983",124,1,"40","200","Wood","Eagle"
"1984",124,5,"70","200","Wood","Eagle"
"1985",125,2,"40","300","Steel","Dragon"
"1986",125,2,"50","200","Wood","Dragon"
"1987",125,5,"50","300","Wood","Dragon"
"1988",125,6,"60","300","Wood","Eagle"
"1989",125,6,"60","400","Wood","Eagle"
"1990",125,6,"50","400","Steel","Eagle"
"1991",125,4,"50","400","Steel","Dragon"
"1992",125,1,"40","200","Steel","Dragon"
"1993",125,1,"50","200","Wood","Eagle"
"1994",125,4,"60","200","Wood","Eagle"
"1995",125,9,"70","300","Wood","Eagle"
"1996",125,10,"50","300","Steel","Dragon"
"1997",125,7,"60","300","Steel","Dragon"
"1998",125,2,"40","200","Steel","Dragon"
"1999",125,2,"40","200","Wood","Eagle"
"2000",125,7,"70","200","Wood","Eagle"
"2001",126,3,"40","300","Steel","Dragon"
"2002",126,5,"50","200","Wood","Dragon"
"2003",126,6,"50","300","Wood","Dragon"
"2004",126,10,"60","300","Wood","Eagle"
"2005",126,8,"60","400","Wood","Eagle"
"2006",126,6,"50","400","Steel","Eagle"
"2007",126,5,"50","400","Steel","Dragon"
"2008",126,2,"40","200","Steel","Dragon"
"2009",126,4,"50","200","Wood","Eagle"
"2010",126,3,"60","200","Wood","Eagle"
"2011",126,10,"70","300","Wood","Eagle"
"2012",126,6,"50","300","Steel","Dragon"
"2013",126,8,"60","300","Steel","Dragon"
"2014",126,1,"40","200","Steel","Dragon"
"2015",126,4,"40","200","Wood","Eagle"
"2016",126,9,"70","200","Wood","Eagle"
"2017",127,8,"40","300","Steel","Dragon"
"2018",127,2,"50","200","Wood","Dragon"
"2019",127,4,"50","300","Wood","Dragon"
"2020",127,1,"60","300","Wood","Eagle"
"2021",127,2,"60","400","Wood","Eagle"
"2022",127,4,"50","400","Steel","Eagle"
"2023",127,5,"50","400","Steel","Dragon"
"2024",127,6,"40","200","Steel","Dragon"
"2025",127,1,"50","200","Wood","Eagle"
"2026",127,5,"60","200","Wood","Eagle"
"2027",127,10,"70","300","Wood","Eagle"
"2028",127,5,"50","300","Steel","Dragon"
"2029",127,7,"60","300","Steel","Dragon"
"2030",127,5,"40","200","Steel","Dragon"
"2031",127,2,"40","200","Wood","Eagle"
"2032",127,7,"70","200","Wood","Eagle"
"2033",128,7,"40","300","Steel","Dragon"
"2034",128,8,"50","200","Wood","Dragon"
"2035",128,10,"50","300","Wood","Dragon"
"2036",128,7,"60","300","Wood","Eagle"
"2037",128,6,"60","400","Wood","Eagle"
"2038",128,2,"50","400","Steel","Eagle"
"2039",128,3,"50","400","Steel","Dragon"
"2040",128,2,"40","200","Steel","Dragon"
"2041",128,4,"50","200","Wood","Eagle"
"2042",128,7,"60","200","Wood","Eagle"
"2043",128,10,"70","300","Wood","Eagle"
"2044",128,4,"50","300","Steel","Dragon"
"2045",128,9,"60","300","Steel","Dragon"
"2046",128,1,"40","200","Steel","Dragon"
"2047",128,5,"40","200","Wood","Eagle"
"2048",128,9,"70","200","Wood","Eagle"
"2049",129,8,"40","300","Steel","Dragon"
"2050",129,7,"50","200","Wood","Dragon"
"2051",129,9,"50","300","Wood","Dragon"
"2052",129,6,"60","300","Wood","Eagle"
"2053",129,4,"60","400","Wood","Eagle"
"2054",129,2,"50","400","Steel","Eagle"
"2055",129,8,"50","400","Steel","Dragon"
"2056",129,6,"40","200","Steel","Dragon"
"2057",129,1,"50","200","Wood","Eagle"
"2058",129,3,"60","200","Wood","Eagle"
"2059",129,10,"70","300","Wood","Eagle"
"2060",129,8,"50","300","Steel","Dragon"
"2061",129,7,"60","300","Steel","Dragon"
"2062",129,4,"40","200","Steel","Dragon"
"2063",129,2,"40","200","Wood","Eagle"
"2064",129,9,"70","200","Wood","Eagle"
"2065",130,7,"40","300","Steel","Dragon"
"2066",130,1,"50","200","Wood","Dragon"
"2067",130,10,"50","300","Wood","Dragon"
"2068",130,10,"60","300","Wood","Eagle"
"2069",130,4,"60","400","Wood","Eagle"
"2070",130,5,"50","400","Steel","Eagle"
"2071",130,7,"50","400","Steel","Dragon"
"2072",130,5,"40","200","Steel","Dragon"
"2073",130,3,"50","200","Wood","Eagle"
"2074",130,10,"60","200","Wood","Eagle"
"2075",130,9,"70","300","Wood","Eagle"
"2076",130,9,"50","300","Steel","Dragon"
"2077",130,10,"60","300","Steel","Dragon"
"2078",130,5,"40","200","Steel","Dragon"
"2079",130,2,"40","200","Wood","Eagle"
"2080",130,8,"70","200","Wood","Eagle"
"2081",131,7,"40","300","Steel","Dragon"
"2082",131,5,"50","200","Wood","Dragon"
"2083",131,10,"50","300","Wood","Dragon"
"2084",131,7,"60","300","Wood","Eagle"
"2085",131,5,"60","400","Wood","Eagle"
"2086",131,1,"50","400","Steel","Eagle"
"2087",131,5,"50","400","Steel","Dragon"
"2088",131,3,"40","200","Steel","Dragon"
"2089",131,4,"50","200","Wood","Eagle"
"2090",131,5,"60","200","Wood","Eagle"
"2091",131,10,"70","300","Wood","Eagle"
"2092",131,6,"50","300","Steel","Dragon"
"2093",131,7,"60","300","Steel","Dragon"
"2094",131,1,"40","200","Steel","Dragon"
"2095",131,2,"40","200","Wood","Eagle"
"2096",131,10,"70","200","Wood","Eagle"
"2097",132,8,"40","300","Steel","Dragon"
"2098",132,3,"50","200","Wood","Dragon"
"2099",132,9,"50","300","Wood","Dragon"
"2100",132,3,"60","300","Wood","Eagle"
"2101",132,3,"60","400","Wood","Eagle"
"2102",132,1,"50","400","Steel","Eagle"
"2103",132,9,"50","400","Steel","Dragon"
"2104",132,6,"40","200","Steel","Dragon"
"2105",132,3,"50","200","Wood","Eagle"
"2106",132,1,"60","200","Wood","Eagle"
"2107",132,10,"70","300","Wood","Eagle"
"2108",132,8,"50","300","Steel","Dragon"
"2109",132,10,"60","300","Steel","Dragon"
"2110",132,5,"40","200","Steel","Dragon"
"2111",132,1,"40","200","Wood","Eagle"
"2112",132,2,"70","200","Wood","Eagle"
"2113",133,4,"40","300","Steel","Dragon"
"2114",133,6,"50","200","Wood","Dragon"
"2115",133,8,"50","300","Wood","Dragon"
"2116",133,9,"60","300","Wood","Eagle"
"2117",133,8,"60","400","Wood","Eagle"
"2118",133,3,"50","400","Steel","Eagle"
"2119",133,2,"50","400","Steel","Dragon"
"2120",133,1,"40","200","Steel","Dragon"
"2121",133,4,"50","200","Wood","Eagle"
"2122",133,6,"60","200","Wood","Eagle"
"2123",133,10,"70","300","Wood","Eagle"
"2124",133,7,"50","300","Steel","Dragon"
"2125",133,5,"60","300","Steel","Dragon"
"2126",133,1,"40","200","Steel","Dragon"
"2127",133,3,"40","200","Wood","Eagle"
"2128",133,8,"70","200","Wood","Eagle"
"2129",134,7,"40","300","Steel","Dragon"
"2130",134,6,"50","200","Wood","Dragon"
"2131",134,9,"50","300","Wood","Dragon"
"2132",134,7,"60","300","Wood","Eagle"
"2133",134,1,"60","400","Wood","Eagle"
"2134",134,1,"50","400","Steel","Eagle"
"2135",134,7,"50","400","Steel","Dragon"
"2136",134,5,"40","200","Steel","Dragon"
"2137",134,5,"50","200","Wood","Eagle"
"2138",134,3,"60","200","Wood","Eagle"
"2139",134,10,"70","300","Wood","Eagle"
"2140",134,8,"50","300","Steel","Dragon"
"2141",134,9,"60","300","Steel","Dragon"
"2142",134,4,"40","200","Steel","Dragon"
"2143",134,2,"40","200","Wood","Eagle"
"2144",134,8,"70","200","Wood","Eagle"
"2145",135,9,"40","300","Steel","Dragon"
"2146",135,6,"50","200","Wood","Dragon"
"2147",135,7,"50","300","Wood","Dragon"
"2148",135,7,"60","300","Wood","Eagle"
"2149",135,7,"60","400","Wood","Eagle"
"2150",135,2,"50","400","Steel","Eagle"
"2151",135,8,"50","400","Steel","Dragon"
"2152",135,3,"40","200","Steel","Dragon"
"2153",135,3,"50","200","Wood","Eagle"
"2154",135,4,"60","200","Wood","Eagle"
"2155",135,10,"70","300","Wood","Eagle"
"2156",135,9,"50","300","Steel","Dragon"
"2157",135,8,"60","300","Steel","Dragon"
"2158",135,7,"40","200","Steel","Dragon"
"2159",135,1,"40","200","Wood","Eagle"
"2160",135,6,"70","200","Wood","Eagle"
"2161",136,9,"40","300","Steel","Dragon"
"2162",136,7,"50","200","Wood","Dragon"
"2163",136,7,"50","300","Wood","Dragon"
"2164",136,7,"60","300","Wood","Eagle"
"2165",136,5,"60","400","Wood","Eagle"
"2166",136,2,"50","400","Steel","Eagle"
"2167",136,8,"50","400","Steel","Dragon"
"2168",136,6,"40","200","Steel","Dragon"
"2169",136,6,"50","200","Wood","Eagle"
"2170",136,6,"60","200","Wood","Eagle"
"2171",136,10,"70","300","Wood","Eagle"
"2172",136,10,"50","300","Steel","Dragon"
"2173",136,4,"60","300","Steel","Dragon"
"2174",136,3,"40","200","Steel","Dragon"
"2175",136,1,"40","200","Wood","Eagle"
"2176",136,10,"70","200","Wood","Eagle"
"2177",137,4,"40","300","Steel","Dragon"
"2178",137,5,"50","200","Wood","Dragon"
"2179",137,10,"50","300","Wood","Dragon"
"2180",137,7,"60","300","Wood","Eagle"
"2181",137,5,"60","400","Wood","Eagle"
"2182",137,4,"50","400","Steel","Eagle"
"2183",137,2,"50","400","Steel","Dragon"
"2184",137,1,"40","200","Steel","Dragon"
"2185",137,3,"50","200","Wood","Eagle"
"2186",137,5,"60","200","Wood","Eagle"
"2187",137,10,"70","300","Wood","Eagle"
"2188",137,4,"50","300","Steel","Dragon"
"2189",137,4,"60","300","Steel","Dragon"
"2190",137,1,"40","200","Steel","Dragon"
"2191",137,3,"40","200","Wood","Eagle"
"2192",137,6,"70","200","Wood","Eagle"
"2193",138,3,"40","300","Steel","Dragon"
"2194",138,4,"50","200","Wood","Dragon"
"2195",138,3,"50","300","Wood","Dragon"
"2196",138,10,"60","300","Wood","Eagle"
"2197",138,7,"60","400","Wood","Eagle"
"2198",138,7,"50","400","Steel","Eagle"
"2199",138,8,"50","400","Steel","Dragon"
"2200",138,1,"40","200","Steel","Dragon"
"2201",138,5,"50","200","Wood","Eagle"
"2202",138,8,"60","200","Wood","Eagle"
"2203",138,7,"70","300","Wood","Eagle"
"2204",138,7,"50","300","Steel","Dragon"
"2205",138,10,"60","300","Steel","Dragon"
"2206",138,3,"40","200","Steel","Dragon"
"2207",138,3,"40","200","Wood","Eagle"
"2208",138,7,"70","200","Wood","Eagle"
"2209",139,6,"40","300","Steel","Dragon"
"2210",139,6,"50","200","Wood","Dragon"
"2211",139,10,"50","300","Wood","Dragon"
"2212",139,5,"60","300","Wood","Eagle"
"2213",139,7,"60","400","Wood","Eagle"
"2214",139,5,"50","400","Steel","Eagle"
"2215",139,8,"50","400","Steel","Dragon"
"2216",139,8,"40","200","Steel","Dragon"
"2217",139,1,"50","200","Wood","Eagle"
"2218",139,5,"60","200","Wood","Eagle"
"2219",139,10,"70","300","Wood","Eagle"
"2220",139,7,"50","300","Steel","Dragon"
"2221",139,5,"60","300","Steel","Dragon"
"2222",139,1,"40","200","Steel","Dragon"
"2223",139,5,"40","200","Wood","Eagle"
"2224",139,10,"70","200","Wood","Eagle"
"2225",140,3,"40","300","Steel","Dragon"
"2226",140,3,"50","200","Wood","Dragon"
"2227",140,9,"50","300","Wood","Dragon"
"2228",140,9,"60","300","Wood","Eagle"
"2229",140,7,"60","400","Wood","Eagle"
"2230",140,5,"50","400","Steel","Eagle"
"2231",140,1,"50","400","Steel","Dragon"
"2232",140,2,"40","200","Steel","Dragon"
"2233",140,1,"50","200","Wood","Eagle"
"2234",140,5,"60","200","Wood","Eagle"
"2235",140,10,"70","300","Wood","Eagle"
"2236",140,4,"50","300","Steel","Dragon"
"2237",140,8,"60","300","Steel","Dragon"
"2238",140,1,"40","200","Steel","Dragon"
"2239",140,3,"40","200","Wood","Eagle"
"2240",140,9,"70","200","Wood","Eagle"
"2241",141,7,"40","300","Steel","Dragon"
"2242",141,2,"50","200","Wood","Dragon"
"2243",141,3,"50","300","Wood","Dragon"
"2244",141,6,"60","300","Wood","Eagle"
"2245",141,3,"60","400","Wood","Eagle"
"2246",141,4,"50","400","Steel","Eagle"
"2247",141,5,"50","400","Steel","Dragon"
"2248",141,3,"40","200","Steel","Dragon"
"2249",141,1,"50","200","Wood","Eagle"
"2250",141,1,"60","200","Wood","Eagle"
"2251",141,6,"70","300","Wood","Eagle"
"2252",141,8,"50","300","Steel","Dragon"
"2253",141,10,"60","300","Steel","Dragon"
"2254",141,3,"40","200","Steel","Dragon"
"2255",141,1,"40","200","Wood","Eagle"
"2256",141,5,"70","200","Wood","Eagle"
"2257",142,4,"40","300","Steel","Dragon"
"2258",142,2,"50","200","Wood","Dragon"
"2259",142,8,"50","300","Wood","Dragon"
"2260",142,6,"60","300","Wood","Eagle"
"2261",142,4,"60","400","Wood","Eagle"
"2262",142,3,"50","400","Steel","Eagle"
"2263",142,7,"50","400","Steel","Dragon"
"2264",142,1,"40","200","Steel","Dragon"
"2265",142,1,"50","200","Wood","Eagle"
"2266",142,3,"60","200","Wood","Eagle"
"2267",142,10,"70","300","Wood","Eagle"
"2268",142,4,"50","300","Steel","Dragon"
"2269",142,5,"60","300","Steel","Dragon"
"2270",142,1,"40","200","Steel","Dragon"
"2271",142,1,"40","200","Wood","Eagle"
"2272",142,9,"70","200","Wood","Eagle"
"2273",143,6,"40","300","Steel","Dragon"
"2274",143,4,"50","200","Wood","Dragon"
"2275",143,10,"50","300","Wood","Dragon"
"2276",143,6,"60","300","Wood","Eagle"
"2277",143,2,"60","400","Wood","Eagle"
"2278",143,1,"50","400","Steel","Eagle"
"2279",143,3,"50","400","Steel","Dragon"
"2280",143,3,"40","200","Steel","Dragon"
"2281",143,5,"50","200","Wood","Eagle"
"2282",143,1,"60","200","Wood","Eagle"
"2283",143,10,"70","300","Wood","Eagle"
"2284",143,10,"50","300","Steel","Dragon"
"2285",143,6,"60","300","Steel","Dragon"
"2286",143,4,"40","200","Steel","Dragon"
"2287",143,1,"40","200","Wood","Eagle"
"2288",143,8,"70","200","Wood","Eagle"
"2289",144,8,"40","300","Steel","Dragon"
"2290",144,4,"50","200","Wood","Dragon"
"2291",144,8,"50","300","Wood","Dragon"
"2292",144,6,"60","300","Wood","Eagle"
"2293",144,5,"60","400","Wood","Eagle"
"2294",144,4,"50","400","Steel","Eagle"
"2295",144,6,"50","400","Steel","Dragon"
"2296",144,7,"40","200","Steel","Dragon"
"2297",144,2,"50","200","Wood","Eagle"
"2298",144,5,"60","200","Wood","Eagle"
"2299",144,10,"70","300","Wood","Eagle"
"2300",144,9,"50","300","Steel","Dragon"
"2301",144,9,"60","300","Steel","Dragon"
"2302",144,10,"40","200","Steel","Dragon"
"2303",144,1,"40","200","Wood","Eagle"
"2304",144,9,"70","200","Wood","Eagle"
"2305",145,6,"40","300","Steel","Dragon"
"2306",145,6,"50","200","Wood","Dragon"
"2307",145,10,"50","300","Wood","Dragon"
"2308",145,7,"60","300","Wood","Eagle"
"2309",145,4,"60","400","Wood","Eagle"
"2310",145,1,"50","400","Steel","Eagle"
"2311",145,1,"50","400","Steel","Dragon"
"2312",145,1,"40","200","Steel","Dragon"
"2313",145,4,"50","200","Wood","Eagle"
"2314",145,3,"60","200","Wood","Eagle"
"2315",145,10,"70","300","Wood","Eagle"
"2316",145,4,"50","300","Steel","Dragon"
"2317",145,6,"60","300","Steel","Dragon"
"2318",145,2,"40","200","Steel","Dragon"
"2319",145,1,"40","200","Wood","Eagle"
"2320",145,8,"70","200","Wood","Eagle"
"2321",146,5,"40","300","Steel","Dragon"
"2322",146,1,"50","200","Wood","Dragon"
"2323",146,8,"50","300","Wood","Dragon"
"2324",146,8,"60","300","Wood","Eagle"
"2325",146,9,"60","400","Wood","Eagle"
"2326",146,7,"50","400","Steel","Eagle"
"2327",146,7,"50","400","Steel","Dragon"
"2328",146,3,"40","200","Steel","Dragon"
"2329",146,1,"50","200","Wood","Eagle"
"2330",146,4,"60","200","Wood","Eagle"
"2331",146,10,"70","300","Wood","Eagle"
"2332",146,8,"50","300","Steel","Dragon"
"2333",146,9,"60","300","Steel","Dragon"
"2334",146,2,"40","200","Steel","Dragon"
"2335",146,2,"40","200","Wood","Eagle"
"2336",146,7,"70","200","Wood","Eagle"
"2337",147,4,"40","300","Steel","Dragon"
"2338",147,4,"50","200","Wood","Dragon"
"2339",147,7,"50","300","Wood","Dragon"
"2340",147,10,"60","300","Wood","Eagle"
"2341",147,8,"60","400","Wood","Eagle"
"2342",147,6,"50","400","Steel","Eagle"
"2343",147,5,"50","400","Steel","Dragon"
"2344",147,1,"40","200","Steel","Dragon"
"2345",147,5,"50","200","Wood","Eagle"
"2346",147,8,"60","200","Wood","Eagle"
"2347",147,10,"70","300","Wood","Eagle"
"2348",147,3,"50","300","Steel","Dragon"
"2349",147,4,"60","300","Steel","Dragon"
"2350",147,1,"40","200","Steel","Dragon"
"2351",147,5,"40","200","Wood","Eagle"
"2352",147,9,"70","200","Wood","Eagle"
"2353",148,5,"40","300","Steel","Dragon"
"2354",148,5,"50","200","Wood","Dragon"
"2355",148,5,"50","300","Wood","Dragon"
"2356",148,7,"60","300","Wood","Eagle"
"2357",148,5,"60","400","Wood","Eagle"
"2358",148,8,"50","400","Steel","Eagle"
"2359",148,7,"50","400","Steel","Dragon"
"2360",148,1,"40","200","Steel","Dragon"
"2361",148,4,"50","200","Wood","Eagle"
"2362",148,4,"60","200","Wood","Eagle"
"2363",148,10,"70","300","Wood","Eagle"
"2364",148,8,"50","300","Steel","Dragon"
"2365",148,9,"60","300","Steel","Dragon"
"2366",148,1,"40","200","Steel","Dragon"
"2367",148,2,"40","200","Wood","Eagle"
"2368",148,6,"70","200","Wood","Eagle"
"2369",149,5,"40","300","Steel","Dragon"
"2370",149,1,"50","200","Wood","Dragon"
"2371",149,4,"50","300","Wood","Dragon"
"2372",149,10,"60","300","Wood","Eagle"
"2373",149,3,"60","400","Wood","Eagle"
"2374",149,5,"50","400","Steel","Eagle"
"2375",149,3,"50","400","Steel","Dragon"
"2376",149,1,"40","200","Steel","Dragon"
"2377",149,5,"50","200","Wood","Eagle"
"2378",149,7,"60","200","Wood","Eagle"
"2379",149,10,"70","300","Wood","Eagle"
"2380",149,2,"50","300","Steel","Dragon"
"2381",149,7,"60","300","Steel","Dragon"
"2382",149,1,"40","200","Steel","Dragon"
"2383",149,1,"40","200","Wood","Eagle"
"2384",149,4,"70","200","Wood","Eagle"
"2385",150,4,"40","300","Steel","Dragon"
"2386",150,6,"50","200","Wood","Dragon"
"2387",150,8,"50","300","Wood","Dragon"
"2388",150,10,"60","300","Wood","Eagle"
"2389",150,6,"60","400","Wood","Eagle"
"2390",150,4,"50","400","Steel","Eagle"
"2391",150,4,"50","400","Steel","Dragon"
"2392",150,2,"40","200","Steel","Dragon"
"2393",150,7,"50","200","Wood","Eagle"
"2394",150,7,"60","200","Wood","Eagle"
"2395",150,10,"70","300","Wood","Eagle"
"2396",150,7,"50","300","Steel","Dragon"
"2397",150,7,"60","300","Steel","Dragon"
"2398",150,1,"40","200","Steel","Dragon"
"2399",150,2,"40","200","Wood","Eagle"
"2400",150,4,"70","200","Wood","Eagle"
"2401",151,4,"40","300","Steel","Dragon"
"2402",151,2,"50","200","Wood","Dragon"
"2403",151,8,"50","300","Wood","Dragon"
"2404",151,7,"60","300","Wood","Eagle"
"2405",151,6,"60","400","Wood","Eagle"
"2406",151,8,"50","400","Steel","Eagle"
"2407",151,7,"50","400","Steel","Dragon"
"2408",151,1,"40","200","Steel","Dragon"
"2409",151,2,"50","200","Wood","Eagle"
"2410",151,6,"60","200","Wood","Eagle"
"2411",151,10,"70","300","Wood","Eagle"
"2412",151,8,"50","300","Steel","Dragon"
"2413",151,9,"60","300","Steel","Dragon"
"2414",151,4,"40","200","Steel","Dragon"
"2415",151,1,"40","200","Wood","Eagle"
"2416",151,8,"70","200","Wood","Eagle"
"2417",152,9,"40","300","Steel","Dragon"
"2418",152,2,"50","200","Wood","Dragon"
"2419",152,7,"50","300","Wood","Dragon"
"2420",152,9,"60","300","Wood","Eagle"
"2421",152,4,"60","400","Wood","Eagle"
"2422",152,3,"50","400","Steel","Eagle"
"2423",152,1,"50","400","Steel","Dragon"
"2424",152,2,"40","200","Steel","Dragon"
"2425",152,3,"50","200","Wood","Eagle"
"2426",152,6,"60","200","Wood","Eagle"
"2427",152,10,"70","300","Wood","Eagle"
"2428",152,9,"50","300","Steel","Dragon"
"2429",152,7,"60","300","Steel","Dragon"
"2430",152,1,"40","200","Steel","Dragon"
"2431",152,3,"40","200","Wood","Eagle"
"2432",152,7,"70","200","Wood","Eagle"
"2433",153,6,"40","300","Steel","Dragon"
"2434",153,2,"50","200","Wood","Dragon"
"2435",153,8,"50","300","Wood","Dragon"
"2436",153,6,"60","300","Wood","Eagle"
"2437",153,3,"60","400","Wood","Eagle"
"2438",153,6,"50","400","Steel","Eagle"
"2439",153,6,"50","400","Steel","Dragon"
"2440",153,5,"40","200","Steel","Dragon"
"2441",153,1,"50","200","Wood","Eagle"
"2442",153,2,"60","200","Wood","Eagle"
"2443",153,9,"70","300","Wood","Eagle"
"2444",153,8,"50","300","Steel","Dragon"
"2445",153,10,"60","300","Steel","Dragon"
"2446",153,3,"40","200","Steel","Dragon"
"2447",153,1,"40","200","Wood","Eagle"
"2448",153,6,"70","200","Wood","Eagle"
"2449",154,1,"40","300","Steel","Dragon"
"2450",154,5,"50","200","Wood","Dragon"
"2451",154,5,"50","300","Wood","Dragon"
"2452",154,5,"60","300","Wood","Eagle"
"2453",154,3,"60","400","Wood","Eagle"
"2454",154,2,"50","400","Steel","Eagle"
"2455",154,3,"50","400","Steel","Dragon"
"2456",154,3,"40","200","Steel","Dragon"
"2457",154,5,"50","200","Wood","Eagle"
"2458",154,2,"60","200","Wood","Eagle"
"2459",154,10,"70","300","Wood","Eagle"
"2460",154,5,"50","300","Steel","Dragon"
"2461",154,6,"60","300","Steel","Dragon"
"2462",154,1,"40","200","Steel","Dragon"
"2463",154,3,"40","200","Wood","Eagle"
"2464",154,6,"70","200","Wood","Eagle"
"2465",155,6,"40","300","Steel","Dragon"
"2466",155,3,"50","200","Wood","Dragon"
"2467",155,5,"50","300","Wood","Dragon"
"2468",155,6,"60","300","Wood","Eagle"
"2469",155,4,"60","400","Wood","Eagle"
"2470",155,5,"50","400","Steel","Eagle"
"2471",155,6,"50","400","Steel","Dragon"
