InterviewID;task;item;att1;att_none;cho
4072854;1;4;19;0;0
4072854;1;5;3;0;0
4072854;1;6;5;0;0
4072854;1;7;0;1;0
4072854;2;1;6;0;1
4072854;2;2;15;0;0
4072854;2;3;1;0;0
4072854;2;4;9;0;0
4072854;2;5;4;0;0
4072854;2;6;8;0;0
4072854;2;7;0;1;0
4072854;3;1;8;0;0
4072854;3;2;14;0;0
4072854;3;3;5;0;0
4072854;3;4;7;0;0
4072854;3;5;2;0;1
4072854;3;6;9;0;0
4072854;3;7;0;1;0
4072854;4;1;9;0;0
4072854;4;2;6;0;1
4072854;4;3;16;0;0
4072854;4;4;3;0;0
4072854;4;5;21;0;0
4072854;4;6;4;0;0
4072854;4;7;0;1;0
4072854;5;1;1;0;0
4072854;5;2;6;0;1
4072854;5;3;2;0;0
4072854;5;4;5;0;0
4072854;5;5;3;0;0
4072854;5;6;7;0;0
4072854;5;7;0;1;0
4072854;6;1;8;0;0
4072854;6;2;3;0;0
4072854;6;3;6;0;1
4072854;6;4;22;0;0
4072854;6;5;10;0;0
4072854;6;6;4;0;0
4072854;6;7;0;1;0
4072854;7;1;2;0;1
4072854;7;2;1;0;0
4072854;7;3;5;0;0
4072854;7;4;7;0;0
4072854;7;5;9;0;0
4072854;7;6;8;0;0
4072854;7;7;0;1;0
4072854;8;1;14;0;0
4072854;8;2;9;0;0
4072854;8;3;1;0;0
4072854;8;4;2;0;1
4072854;8;5;5;0;0
4072854;8;6;4;0;0
4072854;8;7;0;1;0
4072854;9;1;6;0;1
4072854;9;2;4;0;0
4072854;9;3;15;0;0
4072854;9;4;13;0;0
4072854;9;5;3;0;0
4072854;9;6;7;0;0
4072854;9;7;0;1;0
4072854;10;1;8;0;0
4072854;10;2;5;0;0
4072854;10;3;7;0;0
4072854;10;4;2;0;1
4072854;10;5;3;0;0
4072854;10;6;21;0;0
4072854;10;7;0;1;0
4072854;11;1;23;0;0
4072854;11;2;20;0;-1
4072854;11;3;17;0;0
4072854;11;4;15;0;0
4072854;11;5;18;0;1
4072854;11;6;16;0;0
4072854;12;1;13;0;0
4072854;12;2;12;0;0
4072854;12;3;10;0;-1
4072854;12;4;14;0;0
4072854;12;5;22;0;0
4072854;12;6;19;0;1
4072854;13;1;23;0;-1
4072854;13;2;15;0;0
4072854;13;3;22;0;0
4072854;13;4;14;0;0
4072854;13;5;13;0;0
4072854;13;6;18;0;1
4072854;14;1;12;0;0
4072854;14;2;17;0;0
4072854;14;3;21;0;1
4072854;14;4;20;0;-1
4072854;14;5;11;0;0
4072854;14;6;16;0;0
4072854;15;1;10;0;0
4072854;15;2;20;0;-1
4072854;15;3;19;0;1
4072854;15;4;15;0;0
4072854;15;5;9;0;0
4072854;15;6;14;0;0
4072854;16;1;12;0;-1
4072854;16;2;13;0;0
4072854;16;3;9;0;0
4072854;16;4;11;0;0
4072854;16;5;21;0;1
4072854;16;6;22;0;0
4072854;17;1;23;0;0
4072854;17;2;10;0;-1
4072854;17;3;19;0;0
4072854;17;4;17;0;0
4072854;17;5;16;0;0
4072854;17;6;18;0;1
4072854;18;1;16;0;0
4072854;18;2;21;0;0
4072854;18;3;23;0;0
4072854;18;4;15;0;0
4072854;18;5;13;0;1
4072854;18;6;20;0;-1
4072864;1;1;5;0;0
4072864;1;2;15;0;0
4072864;1;3;7;0;0
4072864;1;4;23;0;0
4072864;1;5;6;0;1
4072864;1;6;9;0;0
4072864;1;7;0;1;0
4072864;2;1;21;0;0
4072864;2;2;8;0;0
4072864;2;3;2;0;0
4072864;2;4;9;0;0
4072864;2;5;1;0;0
4072864;2;6;4;0;1
4072864;2;7;0;1;0
4072864;3;1;6;0;1
4072864;3;2;2;0;0
4072864;3;3;1;0;0
4072864;3;4;15;0;0
4072864;3;5;7;0;0
4072864;3;6;3;0;0
4072864;3;7;0;1;0
4072864;4;1;4;0;1
4072864;4;2;9;0;0
4072864;4;3;5;0;0
4072864;4;4;3;0;0
4072864;4;5;19;0;0
4072864;4;6;7;0;0
4072864;4;7;0;1;0
4072864;5;1;4;0;1
4072864;5;2;5;0;0
4072864;5;3;8;0;0
4072864;5;4;15;0;0
4072864;5;5;18;0;0
4072864;5;6;1;0;0
4072864;5;7;0;1;0
4072864;6;1;6;0;1
4072864;6;2;2;0;0
4072864;6;3;8;0;0
4072864;6;4;3;0;0
4072864;6;5;9;0;0
4072864;6;6;7;0;0
4072864;6;7;0;1;0
4072864;7;1;2;0;0
4072864;7;2;17;0;0
4072864;7;3;9;0;0
4072864;7;4;1;0;0
4072864;7;5;4;0;1
4072864;7;6;7;0;0
4072864;7;7;0;1;0
4072864;8;1;10;0;0
4072864;8;2;5;0;0
4072864;8;3;19;0;0
4072864;8;4;8;0;0
4072864;8;5;3;0;0
4072864;8;6;6;0;1
4072864;8;7;0;1;0
4072864;9;1;14;0;0
4072864;9;2;6;0;1
4072864;9;3;5;0;0
4072864;9;4;9;0;0
4072864;9;5;7;0;0
4072864;9;6;8;0;0
4072864;9;7;0;1;0
4072864;10;1;4;0;1
4072864;10;2;12;0;0
4072864;10;3;2;0;0
4072864;10;4;3;0;0
4072864;10;5;15;0;0
4072864;10;6;1;0;0
4072864;10;7;0;1;0
4072864;11;1;18;0;-1
4072864;11;2;10;0;0
4072864;11;3;17;0;0
4072864;11;4;19;0;1
4072864;11;5;20;0;0
4072864;11;6;13;0;0
4072864;12;1;23;0;-1
4072864;12;2;21;0;0
4072864;12;3;11;0;1
4072864;12;4;13;0;0
4072864;12;5;14;0;0
4072864;12;6;18;0;0
4072864;13;1;12;0;0
4072864;13;2;10;0;0
4072864;13;3;22;0;-1
4072864;13;4;16;0;0
4072864;13;5;9;0;0
4072864;13;6;15;0;1
4072864;14;1;23;0;-1
4072864;14;2;12;0;0
4072864;14;3;17;0;0
4072864;14;4;15;0;0
4072864;14;5;10;0;0
4072864;14;6;11;0;1
4072864;15;1;22;0;-1
4072864;15;2;21;0;1
4072864;15;3;16;0;0
4072864;15;4;13;0;0
4072864;15;5;14;0;0
4072864;15;6;19;0;0
4072864;16;1;12;0;1
4072864;16;2;20;0;0
4072864;16;3;22;0;-1
4072864;16;4;9;0;0
4072864;16;5;17;0;0
4072864;16;6;18;0;0
4072864;17;1;19;0;0
4072864;17;2;15;0;0
4072864;17;3;13;0;0
4072864;17;4;11;0;1
4072864;17;5;14;0;0
4072864;17;6;18;0;-1
4072864;18;1;10;0;0
4072864;18;2;9;0;0
4072864;18;3;16;0;0
4072864;18;4;21;0;1
4072864;18;5;20;0;0
4072864;18;6;23;0;-1
4072882;1;1;5;0;0
4072882;1;2;2;0;0
4072882;1;3;7;0;0
4072882;1;4;1;0;1
4072882;1;5;9;0;0
4072882;1;6;15;0;0
4072882;1;7;0;1;0
4072882;2;1;12;0;0
4072882;2;2;7;0;0
4072882;2;3;3;0;1
4072882;2;4;8;0;0
4072882;2;5;4;0;0
4072882;2;6;9;0;0
4072882;2;7;0;1;0
4072882;3;1;22;0;0
4072882;3;2;2;0;1
4072882;3;3;5;0;0
4072882;3;4;12;0;0
4072882;3;5;4;0;0
4072882;3;6;3;0;0
4072882;3;7;0;1;0
4072882;4;1;5;0;0
4072882;4;2;1;0;1
4072882;4;3;4;0;0
4072882;4;4;8;0;0
4072882;4;5;2;0;0
4072882;4;6;6;0;0
4072882;4;7;0;1;0
4072882;5;1;3;0;0
4072882;5;2;9;0;0
4072882;5;3;15;0;0
4072882;5;4;6;0;0
4072882;5;5;16;0;0
4072882;5;6;7;0;1
4072882;5;7;0;1;0
4072882;6;1;3;0;0
4072882;6;2;4;0;0
4072882;6;3;17;0;0
4072882;6;4;2;0;1
4072882;6;5;8;0;0
4072882;6;6;7;0;0
4072882;6;7;0;1;0
4072882;7;1;5;0;0
4072882;7;2;6;0;0
4072882;7;3;1;0;1
4072882;7;4;3;0;0
4072882;7;5;9;0;0
4072882;7;6;18;0;0
4072882;7;7;0;1;0
4072882;8;1;2;0;0
4072882;8;2;6;0;0
4072882;8;3;1;0;1
4072882;8;4;12;0;0
4072882;8;5;4;0;0
4072882;8;6;8;0;0
4072882;8;7;0;1;0
4072882;9;1;1;0;1
4072882;9;2;9;0;0
4072882;9;3;6;0;0
4072882;9;4;19;0;0
4072882;9;5;5;0;0
4072882;9;6;7;0;0
4072882;9;7;0;1;0
4072882;10;1;21;0;0
4072882;10;2;9;0;0
4072882;10;3;2;0;1
4072882;10;4;5;0;0
4072882;10;5;7;0;0
4072882;10;6;4;0;0
4072882;10;7;0;1;0
4072882;11;1;16;0;0
4072882;11;2;17;0;1
4072882;11;3;22;0;0
4072882;11;4;18;0;0
4072882;11;5;10;0;-1
4072882;11;6;13;0;0
4072882;12;1;19;0;0
4072882;12;2;9;0;0
4072882;12;3;14;0;1
4072882;12;4;15;0;0
4072882;12;5;21;0;-1
4072882;12;6;11;0;0
4072882;13;1;14;0;1
4072882;13;2;20;0;0
4072882;13;3;23;0;-1
4072882;13;4;17;0;0
4072882;13;5;12;0;0
4072882;13;6;15;0;0
4072882;14;1;12;0;0
4072882;14;2;22;0;0
4072882;14;3;19;0;1
4072882;14;4;18;0;0
4072882;14;5;10;0;-1
4072882;14;6;16;0;0
4072882;15;1;9;0;0
4072882;15;2;20;0;1
4072882;15;3;13;0;0
4072882;15;4;11;0;0
4072882;15;5;23;0;-1
4072882;15;6;21;0;0
4072882;16;1;16;0;0
4072882;16;2;19;0;1
4072882;16;3;23;0;0
4072882;16;4;13;0;0
4072882;16;5;10;0;-1
4072882;16;6;21;0;0
4072882;17;1;12;0;0
4072882;17;2;17;0;0
4072882;17;3;22;0;0
4072882;17;4;20;0;1
4072882;17;5;15;0;-1
4072882;17;6;11;0;0
4072882;18;1;14;0;1
4072882;18;2;15;0;0
4072882;18;3;21;0;0
4072882;18;4;9;0;0
4072882;18;5;18;0;0
4072882;18;6;13;0;-1
4073008;1;1;6;0;1
4073008;1;2;7;0;0
4073008;1;3;5;0;0
4073008;1;4;8;0;0
4073008;1;5;4;0;0
4073008;1;6;3;0;0
4073008;1;7;0;1;0
4073008;2;1;20;0;1
4073008;2;2;6;0;0
4073008;2;3;1;0;0
4073008;2;4;8;0;0
4073008;2;5;12;0;0
4073008;2;6;2;0;0
4073008;2;7;0;1;0
4073008;3;1;22;0;0
4073008;3;2;7;0;0
4073008;3;3;3;0;1
4073008;3;4;8;0;0
4073008;3;5;1;0;0
4073008;3;6;9;0;0
4073008;3;7;0;1;0
4073008;4;1;9;0;0
4073008;4;2;5;0;0
4073008;4;3;4;0;0
4073008;4;4;16;0;1
4073008;4;5;2;0;0
4073008;4;6;6;0;0
4073008;4;7;0;1;0
4073008;5;1;19;0;1
4073008;5;2;8;0;0
4073008;5;3;7;0;0
4073008;5;4;2;0;0
4073008;5;5;4;0;0
4073008;5;6;5;0;0
4073008;5;7;0;1;0
4073008;6;1;9;0;0
4073008;6;2;5;0;0
4073008;6;3;15;0;0
4073008;6;4;6;0;0
4073008;6;5;3;0;1
4073008;6;6;1;0;0
4073008;6;7;0;1;0
4073008;7;1;1;0;0
4073008;7;2;15;0;1
4073008;7;3;4;0;0
4073008;7;4;6;0;0
4073008;7;5;8;0;0
4073008;7;6;7;0;0
4073008;7;7;0;1;0
4073008;8;1;19;0;0
4073008;8;2;3;0;0
4073008;8;3;9;0;0
4073008;8;4;6;0;0
4073008;8;5;2;0;0
4073008;8;6;17;0;1
4073008;8;7;0;1;0
4073008;9;1;3;0;1
4073008;9;2;8;0;0
4073008;9;3;9;0;0
4073008;9;4;1;0;0
4073008;9;5;7;0;0
4073008;9;6;5;0;0
4073008;9;7;0;1;0
4073008;10;1;14;0;1
4073008;10;2;1;0;0
4073008;10;3;6;0;0
4073008;10;4;4;0;0
4073008;10;5;8;0;0
4073008;10;6;2;0;0
4073008;10;7;0;1;0
4073008;11;1;23;0;1
4073008;11;2;17;0;0
4073008;11;3;12;0;0
4073008;11;4;18;0;0
4073008;11;5;15;0;-1
4073008;11;6;21;0;0
4073008;12;1;13;0;0
4073008;12;2;10;0;0
4073008;12;3;11;0;0
4073008;12;4;9;0;0
4073008;12;5;20;0;1
4073008;12;6;14;0;-1
4073008;13;1;18;0;0
4073008;13;2;16;0;-1
4073008;13;3;12;0;0
4073008;13;4;22;0;0
4073008;13;5;19;0;1
4073008;13;6;21;0;0
4073008;14;1;13;0;0
4073008;14;2;20;0;0
4073008;14;3;23;0;1
4073008;14;4;22;0;0
4073008;14;5;16;0;-1
4073008;14;6;11;0;0
4073008;15;1;9;0;0
4073008;15;2;12;0;0
4073008;15;3;21;0;0
4073008;15;4;10;0;1
4073008;15;5;15;0;-1
4073008;15;6;18;0;0
4073008;16;1;13;0;0
4073008;16;2;19;0;1
4073008;16;3;17;0;0
4073008;16;4;14;0;0
4073008;16;5;22;0;0
4073008;16;6;12;0;-1
4073008;17;1;16;0;0
4073008;17;2;15;0;-1
4073008;17;3;23;0;0
4073008;17;4;21;0;0
4073008;17;5;18;0;0
4073008;17;6;20;0;1
4073008;18;1;11;0;1
4073008;18;2;17;0;0
4073008;18;3;10;0;0
4073008;18;4;14;0;-1
4073008;18;5;9;0;0
4073008;18;6;19;0;0
4073026;1;1;5;0;1
4073026;1;2;2;0;0
4073026;1;3;7;0;0
4073026;1;4;1;0;0
4073026;1;5;9;0;0
4073026;1;6;11;0;0
4073026;1;7;0;1;0
4073026;2;1;13;0;0
4073026;2;2;7;0;0
4073026;2;3;3;0;0
4073026;2;4;8;0;0
4073026;2;5;4;0;1
4073026;2;6;9;0;0
4073026;2;7;0;1;0
4073026;3;1;15;0;0
4073026;3;2;2;0;0
4073026;3;3;5;0;0
4073026;3;4;20;0;1
4073026;3;5;4;0;0
4073026;3;6;3;0;0
4073026;3;7;0;1;0
4073026;4;1;5;0;0
4073026;4;2;1;0;0
4073026;4;3;4;0;1
4073026;4;4;8;0;0
4073026;4;5;2;0;0
4073026;4;6;6;0;0
4073026;4;7;0;1;0
4073026;5;1;3;0;0
4073026;5;2;9;0;0
4073026;5;3;23;0;0
4073026;5;4;6;0;1
4073026;5;5;23;0;0
4073026;5;6;7;0;0
4073026;5;7;0;1;0
4073026;6;1;3;0;0
4073026;6;2;4;0;0
4073026;6;3;17;0;1
4073026;6;4;2;0;0
4073026;6;5;8;0;0
4073026;6;6;7;0;0
4073026;6;7;0;1;0
4073026;7;1;5;0;0
4073026;7;2;6;0;0
4073026;7;3;1;0;0
4073026;7;4;3;0;0
4073026;7;5;9;0;0
4073026;7;6;17;0;1
4073026;7;7;0;1;0
4073026;8;1;2;0;0
4073026;8;2;6;0;0
4073026;8;3;1;0;0
4073026;8;4;14;0;1
4073026;8;5;4;0;0
4073026;8;6;8;0;0
4073026;8;7;0;1;0
4073026;9;1;1;0;0
4073026;9;2;9;0;0
4073026;9;3;6;0;0
4073026;9;4;20;0;0
4073026;9;5;5;0;1
4073026;9;6;7;0;0
4073026;9;7;0;1;0
4073026;10;1;19;0;0
4073026;10;2;9;0;0
4073026;10;3;2;0;0
4073026;10;4;5;0;0
4073026;10;5;7;0;0
4073026;10;6;4;0;1
4073026;10;7;0;1;0
4073026;11;1;16;0;0
4073026;11;2;17;0;1
4073026;11;3;22;0;-1
4073026;11;4;18;0;0
4073026;11;5;10;0;0
4073026;11;6;13;0;0
4073026;12;1;19;0;0
4073026;12;2;9;0;-1
4073026;12;3;14;0;1
4073026;12;4;15;0;0
4073026;12;5;21;0;0
4073026;12;6;11;0;0
4073026;13;1;14;0;0
4073026;13;2;20;0;0
4073026;13;3;23;0;-1
4073026;13;4;17;0;1
4073026;13;5;12;0;0
4073026;13;6;15;0;0
4073026;14;1;12;0;0
4073026;14;2;22;0;-1
4073026;14;3;19;0;1
4073026;14;4;18;0;0
4073026;14;5;10;0;0
4073026;14;6;16;0;0
4073026;15;1;9;0;0
4073026;15;2;20;0;1
4073026;15;3;13;0;0
4073026;15;4;11;0;0
4073026;15;5;23;0;-1
4073026;15;6;21;0;0
4073026;16;1;16;0;0
4073026;16;2;19;0;1
4073026;16;3;23;0;-1
4073026;16;4;13;0;0
4073026;16;5;10;0;0
4073026;16;6;21;0;0
4073026;17;1;12;0;0
4073026;17;2;17;0;1
4073026;17;3;22;0;-1
4073026;17;4;20;0;0
4073026;17;5;15;0;0
4073026;17;6;11;0;0
4073026;18;1;14;0;1
4073026;18;2;15;0;0
4073026;18;3;21;0;0
4073026;18;4;9;0;-1
4073026;18;5;18;0;0
4073026;18;6;13;0;0
4073113;1;1;22;0;0
4073113;1;2;3;0;1
4073113;1;3;5;0;0
4073113;1;4;1;0;0
4073113;1;5;8;0;0
4073113;1;6;23;0;0
4073113;1;7;0;1;0
4073113;2;1;2;0;0
4073113;2;2;19;0;0
4073113;2;3;7;0;0
4073113;2;4;4;0;1
4073113;2;5;9;0;0
4073113;2;6;6;0;0
4073113;2;7;0;1;0
4073113;3;1;3;0;1
4073113;3;2;4;0;0
4073113;3;3;8;0;0
4073113;3;4;12;0;0
4073113;3;5;7;0;0
4073113;3;6;2;0;0
4073113;3;7;0;1;0
4073113;4;1;1;0;0
4073113;4;2;4;0;1
4073113;4;3;2;0;0
4073113;4;4;6;0;0
4073113;4;5;9;0;0
4073113;4;6;5;0;0
4073113;4;7;0;1;0
4073113;5;1;9;0;0
4073113;5;2;5;0;0
4073113;5;3;17;0;0
4073113;5;4;3;0;1
4073113;5;5;7;0;0
4073113;5;6;8;0;0
4073113;5;7;0;1;0
4073113;6;1;17;0;0
4073113;6;2;2;0;0
4073113;6;3;6;0;0
4073113;6;4;4;0;0
4073113;6;5;1;0;0
4073113;6;6;3;0;1
4073113;6;7;0;1;0
4073113;7;1;1;0;0
4073113;7;2;9;0;0
4073113;7;3;23;0;1
4073113;7;4;7;0;0
4073113;7;5;8;0;0
4073113;7;6;5;0;0
4073113;7;7;0;1;0
4073113;8;1;4;0;1
4073113;8;2;5;0;0
4073113;8;3;6;0;0
4073113;8;4;9;0;0
4073113;8;5;13;0;0
4073113;8;6;8;0;0
4073113;8;7;0;1;0
4073113;9;1;1;0;0
4073113;9;2;2;0;0
4073113;9;3;6;0;0
4073113;9;4;18;0;0
4073113;9;5;3;0;1
4073113;9;6;7;0;0
4073113;9;7;0;1;0
4073113;10;1;22;0;0
4073113;10;2;2;0;0
4073113;10;3;8;0;0
4073113;10;4;5;0;0
4073113;10;5;3;0;1
4073113;10;6;6;0;0
4073113;10;7;0;1;0
4073113;11;1;17;0;-1
4073113;11;2;20;0;0
4073113;11;3;19;0;0
4073113;11;4;14;0;0
4073113;11;5;13;0;0
4073113;11;6;18;0;1
4073113;12;1;22;0;0
4073113;12;2;12;0;-1
4073113;12;3;21;0;1
4073113;12;4;10;0;0
4073113;12;5;15;0;0
4073113;12;6;23;0;0
4073113;13;1;17;0;-1
4073113;13;2;11;0;0
4073113;13;3;14;0;0
4073113;13;4;20;0;0
4073113;13;5;9;0;0
4073113;13;6;10;0;1
4073113;14;1;12;0;-1
4073113;14;2;19;0;0
4073113;14;3;21;0;0
4073113;14;4;18;0;1
4073113;14;5;23;0;0
4073113;14;6;22;0;0
4073113;15;1;18;0;0
4073113;15;2;13;0;0
4073113;15;3;23;0;0
4073113;15;4;16;0;0
4073113;15;5;15;0;1
4073113;15;6;17;0;-1
4073113;16;1;12;0;-1
4073113;16;2;15;0;1
4073113;16;3;10;0;0
4073113;16;4;20;0;0
4073113;16;5;9;0;0
4073113;16;6;11;0;0
4073113;17;1;21;0;0
4073113;17;2;22;0;-1
4073113;17;3;16;0;1
4073113;17;4;14;0;0
4073113;17;5;19;0;0
4073113;17;6;13;0;0
4073113;18;1;16;0;1
4073113;18;2;11;0;0
4073113;18;3;12;0;-1
4073113;18;4;9;0;0
4073113;18;5;17;0;0
4073113;18;6;19;0;0
4073158;1;1;2;0;0
4073158;1;2;6;0;1
4073158;1;3;1;0;0
4073158;1;4;9;0;0
4073158;1;5;3;0;0
4073158;1;6;4;0;0
4073158;1;7;0;1;0
4073158;2;1;22;0;0
4073158;2;2;5;0;0
4073158;2;3;21;0;0
4073158;2;4;8;0;1
4073158;2;5;6;0;0
4073158;2;6;7;0;0
4073158;2;7;0;1;0
4073158;3;1;2;0;0
4073158;3;2;17;0;0
4073158;3;3;5;0;0
4073158;3;4;9;0;0
4073158;3;5;7;0;0
4073158;3;6;8;0;1
4073158;3;7;0;1;0
4073158;4;1;3;0;0
4073158;4;2;7;0;0
4073158;4;3;1;0;0
4073158;4;4;4;0;0
4073158;4;5;8;0;0
4073158;4;6;15;0;1
4073158;4;7;0;1;0
4073158;5;1;5;0;0
4073158;5;2;6;0;1
4073158;5;3;3;0;0
4073158;5;4;2;0;0
4073158;5;5;9;0;0
4073158;5;6;1;0;0
4073158;5;7;0;1;0
4073158;6;1;10;0;0
4073158;6;2;7;0;0
4073158;6;3;15;0;1
4073158;6;4;4;0;0
4073158;6;5;8;0;0
4073158;6;6;9;0;0
4073158;6;7;0;1;0
4073158;7;1;6;0;1
4073158;7;2;4;0;0
4073158;7;3;1;0;0
4073158;7;4;5;0;0
4073158;7;5;2;0;0
4073158;7;6;20;0;0
4073158;7;7;0;1;0
4073158;8;1;9;0;0
4073158;8;2;3;0;0
4073158;8;3;6;0;0
4073158;8;4;2;0;0
4073158;8;5;23;0;0
4073158;8;6;8;0;1
4073158;8;7;0;1;0
4073158;9;1;5;0;0
4073158;9;2;2;0;1
4073158;9;3;3;0;0
4073158;9;4;19;0;0
4073158;9;5;7;0;0
4073158;9;6;1;0;0
4073158;9;7;0;1;0
4073158;10;1;8;0;1
4073158;10;2;6;0;0
4073158;10;3;21;0;0
4073158;10;4;22;0;0
4073158;10;5;3;0;0
4073158;10;6;4;0;0
4073158;10;7;0;1;0
4073158;11;1;9;0;0
4073158;11;2;16;0;0
4073158;11;3;20;0;0
4073158;11;4;11;0;1
4073158;11;5;19;0;-1
4073158;11;6;18;0;0
4073158;12;1;14;0;0
4073158;12;2;15;0;1
4073158;12;3;12;0;0
4073158;12;4;17;0;0
4073158;12;5;23;0;0
4073158;12;6;10;0;-1
4073158;13;1;13;0;0
4073158;13;2;18;0;0
4073158;13;3;23;0;0
4073158;13;4;11;0;1
4073158;13;5;21;0;0
4073158;13;6;22;0;-1
4073158;14;1;13;0;0
4073158;14;2;10;0;-1
4073158;14;3;9;0;0
4073158;14;4;20;0;0
4073158;14;5;16;0;1
4073158;14;6;19;0;0
4073158;15;1;21;0;0
4073158;15;2;15;0;0
4073158;15;3;12;0;1
4073158;15;4;22;0;-1
4073158;15;5;14;0;0
4073158;15;6;17;0;0
4073158;16;1;21;0;0
4073158;16;2;19;0;0
4073158;16;3;13;0;0
4073158;16;4;16;0;1
4073158;16;5;20;0;0
4073158;16;6;10;0;-1
4073158;17;1;23;0;0
4073158;17;2;15;0;1
4073158;17;3;22;0;-1
4073158;17;4;17;0;0
4073158;17;5;9;0;0
4073158;17;6;14;0;0
4073158;18;1;14;0;0
4073158;18;2;9;0;0
4073158;18;3;22;0;-1
4073158;18;4;11;0;0
4073158;18;5;18;0;0
4073158;18;6;12;0;1
4073317;1;1;3;0;0
4073317;1;2;1;0;1
4073317;1;3;16;0;0
4073317;1;4;18;0;0
4073317;1;5;4;0;0
4073317;1;6;7;0;0
4073317;1;7;0;1;0
4073317;2;1;20;0;0
4073317;2;2;2;0;0
4073317;2;3;9;0;1
4073317;2;4;8;0;0
4073317;2;5;15;0;0
4073317;2;6;6;0;0
4073317;2;7;0;1;0
4073317;3;1;22;0;0
4073317;3;2;9;0;0
4073317;3;3;8;0;0
4073317;3;4;3;0;1
4073317;3;5;5;0;0
4073317;3;6;7;0;0
4073317;3;7;0;1;0
4073317;4;1;6;0;0
4073317;4;2;3;0;0
4073317;4;3;4;0;0
4073317;4;4;2;0;0
4073317;4;5;1;0;1
4073317;4;6;5;0;0
4073317;4;7;0;1;0
4073317;5;1;2;0;0
4073317;5;2;9;0;1
4073317;5;3;6;0;0
4073317;5;4;7;0;0
4073317;5;5;5;0;0
4073317;5;6;4;0;0
4073317;5;7;0;1;0
4073317;6;1;13;0;0
4073317;6;2;1;0;1
4073317;6;3;11;0;0
4073317;6;4;9;0;0
4073317;6;5;8;0;0
4073317;6;6;6;0;0
4073317;6;7;0;1;0
4073317;7;1;8;0;0
4073317;7;2;1;0;1
4073317;7;3;3;0;0
4073317;7;4;4;0;0
4073317;7;5;5;0;0
4073317;7;6;2;0;0
4073317;7;7;0;1;0
4073317;8;1;11;0;0
4073317;8;2;7;0;0
4073317;8;3;6;0;0
4073317;8;4;17;0;0
4073317;8;5;8;0;0
4073317;8;6;5;0;0
4073317;8;7;0;1;1
4073317;9;1;9;0;0
4073317;9;2;6;0;0
4073317;9;3;1;0;1
4073317;9;4;7;0;0
4073317;9;5;14;0;0
4073317;9;6;3;0;0
4073317;9;7;0;1;0
4073317;10;1;4;0;0
4073317;10;2;5;0;0
4073317;10;3;2;0;0
4073317;10;4;22;0;0
4073317;10;5;7;0;0
4073317;10;6;13;0;1
4073317;10;7;0;1;0
4073317;11;1;20;0;0
4073317;11;2;12;0;0
4073317;11;3;9;0;0
4073317;11;4;23;0;0
4073317;11;5;11;0;-1
4073317;11;6;14;0;1
4073317;12;1;18;0;0
4073317;12;2;16;0;1
4073317;12;3;17;0;0
4073317;12;4;20;0;0
4073317;12;5;22;0;0
4073317;12;6;10;0;-1
4073317;13;1;13;0;1
4073317;13;2;19;0;0
4073317;13;3;15;0;0
4073317;13;4;17;0;0
4073317;13;5;10;0;-1
4073317;13;6;16;0;0
4073317;14;1;9;0;1
4073317;14;2;21;0;0
4073317;14;3;12;0;0
4073317;14;4;11;0;-1
4073317;14;5;23;0;0
4073317;14;6;14;0;0
4073317;15;1;18;0;0
4073317;15;2;19;0;-1
4073317;15;3;17;0;0
4073317;15;4;16;0;0
4073317;15;5;14;0;1
4073317;15;6;20;0;0
4073317;16;1;22;0;0
4073317;16;2;12;0;0
4073317;16;3;15;0;1
4073317;16;4;21;0;0
4073317;16;5;11;0;-1
4073317;16;6;10;0;0
4073317;17;1;21;0;0
4073317;17;2;18;0;0
4073317;17;3;9;0;1
4073317;17;4;13;0;0
4073317;17;5;17;0;0
4073317;17;6;23;0;-1
4073317;18;1;22;0;-1
4073317;18;2;20;0;0
4073317;18;3;15;0;0
4073317;18;4;16;0;0
4073317;18;5;12;0;0
4073317;18;6;9;0;1
4073447;1;1;2;0;0
4073447;1;2;1;0;0
4073447;1;3;18;0;0
4073447;1;4;7;0;0
4073447;1;5;16;0;1
4073447;1;6;6;0;0
4073447;1;7;0;1;0
4073447;2;1;8;0;0
4073447;2;2;5;0;0
4073447;2;3;6;0;1
4073447;2;4;4;0;0
4073447;2;5;7;0;0
4073447;2;6;2;0;0
4073447;2;7;0;1;0
4073447;3;1;4;0;0
4073447;3;2;18;0;0
4073447;3;3;1;0;0
4073447;3;4;9;0;1
4073447;3;5;21;0;0
4073447;3;6;3;0;0
4073447;3;7;0;1;0
4073447;4;1;8;0;0
4073447;4;2;6;0;1
4073447;4;3;7;0;0
4073447;4;4;9;0;0
4073447;4;5;4;0;0
4073447;4;6;5;0;0
4073447;4;7;0;1;0
4073447;5;1;10;0;0
4073447;5;2;8;0;0
4073447;5;3;2;0;0
4073447;5;4;17;0;1
4073447;5;5;3;0;0
4073447;5;6;1;0;0
4073447;5;7;0;1;0
4073447;6;1;1;0;0
4073447;6;2;3;0;0
4073447;6;3;15;0;0
4073447;6;4;6;0;1
4073447;6;5;9;0;0
4073447;6;6;2;0;0
4073447;6;7;0;1;0
4073447;7;1;7;0;1
4073447;7;2;1;0;0
4073447;7;3;5;0;0
4073447;7;4;20;0;0
4073447;7;5;19;0;0
4073447;7;6;4;0;0
4073447;7;7;0;1;0
4073447;8;1;9;0;1
4073447;8;2;2;0;0
4073447;8;3;6;0;0
4073447;8;4;17;0;0
